submission_id,question,target_picture,context_picture,experiment_id,trial_type,problems,enjoyment,item,botresponse,trials,option2,option1,understand,text,sentence,optionLeft,syntax,ref_np,target,age,response,comments,education,target_size,name,languages,sex,RT,context,trial_number,attempts,item_noun,paraphrase,fairprice,correct,adj_cond,trial_name,adj,utterance
2968,What do you think your friend is saying it is small relative to?,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,42,filler,NA,2,birds,jessica,NA,birds,hummingbirds,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,hummingbird,22,birds,NA,graduated_college,small,NA,English,female,5460,You and your friend see the following:,12,NA,birds_rescue,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small hummingbird.</b>
2968,What do you think your friend is saying it is small relative to?,images/pug.png,images/dog-parade-basic2.png,42,critical,NA,2,dogs2,jessica,NA,dogs,pugs,yes,Your friend points to something in the distance (not shown).,NA,1,subj,prize-winner,pug,22,pugs,NA,graduated_college,small,NA,English,female,6996,You and your friend are at a pet show and you see the following:,13,NA,dogs2_prize,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2968,What do you think your friend is saying it is big relative to?,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,42,filler,NA,2,dogs2,jessica,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,1,pred,prize-winner,Great Dane,22,Great,NA,graduated_college,big,NA,English,female,4432,You and your friend see the following:,14,NA,dogs2_prize,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2968,What do you think your friend is saying it is small relative to?,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,42,critical,NA,2,flowers,jessica,NA,flowers,dandelions,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,dandelion,22,flowers,NA,graduated_college,small,NA,English,female,13980,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,15,NA,flowers_landmark,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small dandelion.</b>
2968,What do you think your friend is saying it is small relative to?,images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,42,filler,NA,2,buildings,jessica,NA,buildings,strip malls,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,strip mall,22,strip,NA,graduated_college,small,NA,English,female,4626,You and your friend see the following:,16,NA,buildings_landmark,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That strip mall is small.</b>
2967,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,no,1,NA,Patricia,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,49,buildings,NA,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2967,What do you think your friend is saying it is big relative to?,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,42,filler,no,1,dogs2,Patricia,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,1,pred,prize-winner,Great Dane,49,Great,NA,graduated_college,big,NA,English,male,39158,You and your friend see the following:,1,NA,dogs2_prize,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2967,What do you think your friend is saying it is big relative to?,images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,42,critical,no,1,flowers,Patricia,NA,flowers,sunflowers,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,sunflower,49,sunflowers,NA,graduated_college,big,NA,English,male,17510,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,2,NA,flowers_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a landmark.</b>
2967,What do you think your friend is saying it is big relative to?,images/redwood_filler.png,images/tree-parade-basic_filler.png,42,filler,no,1,trees,Patricia,NA,trees,redwoods,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,redwood,49,trees,NA,graduated_college,big,NA,English,male,9167,You and your friend see the following:,3,NA,trees_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That redwood is big.</b>
2967,What do you think your friend is saying it is big relative to?,images/doberman-rescue.png,images/dog-parade-basic-rescue.png,42,critical,no,1,dogs1,Patricia,NA,dogs,dobermans,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,doberman,49,dobermans,NA,graduated_college,big,NA,English,male,11992,You visit your friend who works at an animal shelter and you see the following:,4,NA,dogs1_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big doberman.</b>
2967,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,no,1,flowers,Patricia,NA,flowers,dandelions,yes,Your friend points to something in the distance (not shown).,NA,1,pred,present,dandelion,49,dandelions,NA,graduated_college,small,NA,English,male,7173,You and your friend see the following:,5,NA,flowers_present,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2967,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,no,1,dogs1,Patricia,NA,dogs,chihuahuas,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,chihuahua,49,dogs,NA,graduated_college,small,NA,English,male,4726,You and your friend see the following:,6,NA,dogs1_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2967,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,no,1,flowers,Patricia,NA,flowers,dandelions,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,dandelion,49,dandelions,NA,graduated_college,small,NA,English,male,5000,You and your friend see the following:,7,NA,flowers_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2967,What do you think your friend is saying it is small relative to?,images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,42,filler,no,1,buildings,Patricia,NA,buildings,strip malls,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,strip mall,49,buildings,NA,graduated_college,small,NA,English,male,6442,You and your friend see the following:,8,NA,buildings_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That strip mall is small.</b>
2967,What do you think your friend is saying it is small relative to?,images/pug-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,no,1,dogs2,Patricia,NA,dogs,pugs,yes,Your friend points to something in the distance (not shown).,NA,1,pred,stray,pug,49,pugs,NA,graduated_college,small,NA,English,male,7575,You and your friend take a walk in the city park and you see the following:,9,NA,dogs2_stray,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That stray is a small pug.</b>
2967,What do you think your friend is saying it is big relative to?,images/sunflower.png,images/flower-parade-basic.png,42,critical,no,1,flowers,Patricia,NA,flowers,sunflowers,yes,Your friend points to something in the distance (not shown).,NA,1,subj,present,sunflower,49,sunflowers,NA,graduated_college,big,NA,English,male,5407,You and your friend are at a garden store and you see the following:,10,NA,flowers_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a present.</b>
2967,What do you think your friend is saying it is big relative to?,images/great-dane_filler.png,images/dog-parade-basic2_filler2.png,42,filler,no,1,dogs2,Patricia,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,1,subj,stray,Great Dane,49,dogs,NA,graduated_college,big,NA,English,male,3614,You and your friend see the following:,11,NA,dogs2_stray,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That Great Dane is big.</b>
2967,What do you think your friend is saying it is small relative to?,images/bonsai_stick.png,images/tree-parade-basic.png,42,critical,no,1,trees,Patricia,NA,trees,bonsais,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,bonsai,49,bonsais,NA,graduated_college,small,NA,English,male,23731,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,12,NA,trees_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2967,What do you think your friend is saying it is small relative to?,images/pug.png,images/dog-parade-basic2.png,42,critical,no,1,dogs2,Patricia,NA,dogs,pugs,yes,Your friend points to something in the distance (not shown).,NA,1,subj,prize-winner,pug,49,pugs,NA,graduated_college,small,NA,English,male,3325,You and your friend are at a pet show and you see the following:,13,NA,dogs2_prize,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2967,What do you think your friend is saying it is big relative to?,images/skyscraper-landmark.png,images/buildings-parade-basic.png,42,critical,no,1,buildings,Patricia,NA,buildings,skyscrapers,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,skyscraper,49,skyscrapers,NA,graduated_college,big,NA,English,male,9857,You visit your friend who lives in another city. You take a walk and you see the following:,14,NA,buildings_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big skyscraper.</b>
2967,What do you think your friend is saying it is small relative to?,images/clownfish_net.png,images/fish-parade-basic.png,42,critical,no,1,fish,Patricia,NA,fish,clownfish,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,clownfish,49,clownfish,NA,graduated_college,small,NA,English,male,5096,You visit your friend who works as a marine biologist and you see the following:,15,NA,fish_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small clownfish is a rescue.</b>
2967,What do you think your friend is saying it is big relative to?,images/tuna_filler.png,images/fish-parade-basic_filler.png,42,filler,no,1,fish,Patricia,NA,fish,tunas,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,tuna,49,tunas,NA,graduated_college,big,NA,English,male,3164,You and your friend see the following:,16,NA,fish_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big tuna.</b>
2966,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,none,2,NA,jessica,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,29,buildings,NA,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,2,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
