trial_name,trial_number,attempts,response1,response2,response3,picture1,picture2,item,correct3,text,question1,question2,question3,response,name,trials,context,sentence,question,paraphrase,correct,RT,trial_type,context_picture,target_picture,target,target_size,ref_np,adj,adj_cond,syntax,utterance,workerid,startDate,startTime,botresponse,understand,age,sex,education,languages,enjoyment,problems,fairprice,comments,experiment_id
warmup1,2,1,hummingbird,eagle,birds,warmup/hummingbird2.png,warmup/eagle2.png,birds,birds,Please label the pictures below.,This is a ,These are both ,This is an ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
comp_class_warmup,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",buildings,comp_class_warmup,1,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,"<b> Speaker A: ""The Empire State Building is tall.""</b>",<i>What do you think Speaker A meant? </i>,The Empire State Building is tall relative to other ,"buildings, skyscrapers, houses, constructions (choose one)",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
custom_main_text1,1,NA,"NA","NA","NA","NA","NA",birds,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",hummingbirds,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",27441,filler,images/bird-parade-basic_filler.png,images/hummingbird_filler.png,hummingbird,small,rescue,small,congruent,pred,Your friend says: <br/><b>That's a small hummingbird.</b>,workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
custom_main_text1,2,NA,"NA","NA","NA","NA","NA",dogs2,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",dogs,"NA",NA,You and your friend are at a pet show and you see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",71991,critical,images/dog-parade-basic2.png,images/pug.png,pug,small,prize-winner,small,congruent,subj,Your friend says: <br/><b>That small pug is a prize-winner.</b>,workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
custom_main_text1,3,NA,"NA","NA","NA","NA","NA",birds,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",birds,"NA",NA,You visit your friend who works at an animal shelter and you see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",37270,critical,images/bird-parade-basic.png,images/eagle.png,eagle,big,rescue,big,congruent,subj,Your friend says: <br/><b>That big eagle is a rescue.</b>,workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
custom_main_text1,4,NA,"NA","NA","NA","NA","NA",dogs2,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",great danes,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",19685,filler,images/dog-parade-basic2_filler.png,images/great-dane_filler.png,Great Dane,big,prize-winner,big,congruent,pred,Your friend says: <br/><b>That's a big Great Dane.</b>,workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
warmup2,1,1,sunflower,dandelion,flowers,warmup/sunflower2.png,warmup/dandelion2.png,flowers,flowers,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
warmup2,2,1,bonsai,redwood,trees,warmup/bonsai2.png,warmup/redwood2.png,trees,trees,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
custom_main_text2,1,NA,"NA","NA","NA","NA","NA",trees,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",trees,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",23371,filler,images/tree-parade-basic_filler.png,images/redwood_filler.png,redwood,big,landmark,big,congruent,subj,Your friend says: <br/><b>That redwood is big.</b>,workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
custom_main_text2,2,NA,"NA","NA","NA","NA","NA",flowers,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",sunflowers,"NA",NA,You and your friend are at their garden and you see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",23278,critical,images/flower-parade-basic.png,images/sunflower.png,sunflower,big,gift,big,congruent,pred,Your friend says: <br/><b>That gift is a big sunflower.</b>,workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
custom_main_text2,3,NA,"NA","NA","NA","NA","NA",trees,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",trees,"NA",NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",52867,critical,images/tree-parade-basic.png,images/bonsai_stick.png,bonsai,small,landmark,small,congruent,pred,Your friend says: <br/><b>That landmark is a small bonsai.</b>,workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
custom_main_text2,4,NA,"NA","NA","NA","NA","NA",flowers,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",dandelions,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",13992,filler,images/flower-parade-basic_filler.png,images/dandelion_filler.png,dandelion,small,gift,small,congruent,subj,Your friend says: <br/><b>That dandelion is small.</b>,workerid_0034,Tue Jun 23 2020 14:30:54 GMT-0500 (Central Daylight Time),1592940654691,sarah,yes,34,male,graduated_high_school,english,2,no,1.00,none,35
warmup1,1,1,eagle,hummingbird,birds,warmup/eagle2.png,warmup/hummingbird2.png,birds,birds,Please label the pictures below.,This is a ,These are both ,This is an ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
warmup1,2,1,chihuahua,doberman,dogs,warmup/chihuahua2.png,warmup/doberman2.png,dogs1,dogs,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
comp_class_warmup,1,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",buildings,comp_class_warmup,1,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,"<b> Speaker A: ""The Empire State Building is tall.""</b>",<i>What do you think Speaker A meant? </i>,The Empire State Building is tall relative to other ,"buildings, skyscrapers, houses, constructions (choose one)",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
custom_main_text1,1,NA,"NA","NA","NA","NA","NA",birds,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",birds,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",7670,filler,images/bird-parade-basic_filler.png,images/hummingbird_filler.png,hummingbird,small,rescue,small,congruent,subj,Your friend says: <br/><b>That hummingbird is small.</b>,workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
custom_main_text1,2,NA,"NA","NA","NA","NA","NA",dogs1,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",dogs,"NA",NA,You and your friend are at an animal training ground and you see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",16983,critical,images/dog-parade-basic.png,images/doberman.png,doberman,big,service-animal,big,congruent,subj,Your friend says: <br/><b>That big doberman is a service-animal.</b>,workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
custom_main_text1,3,NA,"NA","NA","NA","NA","NA",birds,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",eagles,"NA",NA,You visit your friend who works at an animal shelter and you see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",13694,critical,images/bird-parade-basic.png,images/eagle.png,eagle,big,rescue,big,congruent,pred,Your friend says: <br/><b>That rescue is a big eagle.</b>,workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
custom_main_text1,4,NA,"NA","NA","NA","NA","NA",dogs1,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",dogs,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",7484,filler,images/dog-parade-basic_filler.png,images/chihuahua_filler.png,chihuahua,small,service-animal,small,congruent,pred,Your friend says: <br/><b>That's a small chihuahua.</b>,workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
warmup2,1,1,dandelion,sunflower,flowers,warmup/dandelion2.png,warmup/sunflower2.png,flowers,flowers,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
warmup2,2,1,bonsai,redwood,trees,warmup/bonsai2.png,warmup/redwood2.png,trees,trees,Please label the pictures below.,This is a ,These are both ,This is a ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
custom_main_text2,1,NA,"NA","NA","NA","NA","NA",flowers,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",flowers,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",12259,filler,images/flower-parade-basic_filler.png,images/sunflower_filler.png,sunflower,big,gift,big,congruent,subj,Your friend says: <br/><b>That sunflower is big.</b>,workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
custom_main_text2,2,NA,"NA","NA","NA","NA","NA",trees,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",trees,"NA",NA,You and your friend see the following:,"NA",What do you think your friend is saying it is big relative to?,It is big relative to other ,"NA",7063,filler,images/tree-parade-basic_filler.png,images/redwood_filler.png,redwood,big,landmark,big,congruent,pred,Your friend says: <br/><b>That's a big redwood.</b>,workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
custom_main_text2,3,NA,"NA","NA","NA","NA","NA",trees,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",trees,"NA",NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",8406,critical,images/tree-parade-basic.png,images/bonsai_stick.png,bonsai,small,landmark,small,congruent,subj,Your friend says: <br/><b>That small bonsai is a landmark.</b>,workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
custom_main_text2,4,NA,"NA","NA","NA","NA","NA",flowers,"NA",Your friend goes ahead of you. You see your friend in the distance:,"NA","NA","NA",flowers,"NA",NA,You and your friend are at their garden and you see the following:,"NA",What do you think your friend is saying it is small relative to?,It is small relative to other ,"NA",7499,critical,images/flower-parade-basic.png,images/dandelion.png,dandelion,small,gift,small,congruent,pred,Your friend says: <br/><b>That gift is a small dandelion.</b>,workerid_0035,Tue Jun 23 2020 15:09:53 GMT-0400 (Eastern Daylight Time),1592939393853,mary,yes,38,male,higher_degree,English,1,no,1.50,no comments,35
warmup1,1,1,eagle,"hummingbirds
hummingbirds",birds,warmup/eagle2.png,warmup/hummingbird2.png,birds,birds,Please label the pictures below.,This is a ,These are both ,This is an ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0036,Tue Jun 23 2020 15:04:27 GMT-0400 (Eastern Daylight Time),1592939067631,susan,,,female,graduated_college,english,2,no,2,good,35
warmup1,1,2,eagle,"hummingbirds
bird",birds,warmup/eagle2.png,warmup/hummingbird2.png,birds,birds,Please label the pictures below.,This is a ,These are both ,This is an ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0036,Tue Jun 23 2020 15:04:27 GMT-0400 (Eastern Daylight Time),1592939067631,susan,,,female,graduated_college,english,2,no,2,good,35
warmup1,1,3,eagle,"hummingbirds
bird",birds,warmup/eagle2.png,warmup/hummingbird2.png,birds,birds,Please label the pictures below.,This is a ,These are both ,This is an ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0036,Tue Jun 23 2020 15:04:27 GMT-0400 (Eastern Daylight Time),1592939067631,susan,,,female,graduated_college,english,2,no,2,good,35
warmup1,1,4,eagle,humming,birds,warmup/eagle2.png,warmup/hummingbird2.png,birds,birds,Please label the pictures below.,This is a ,These are both ,This is an ,"NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",workerid_0036,Tue Jun 23 2020 15:04:27 GMT-0400 (Eastern Daylight Time),1592939067631,susan,,,female,graduated_college,english,2,no,2,good,35
